Key,brazilian
buffRadiation05UntreatedDesc,"Você tem envenenamento por radiação.\n\nTrate-o com o remédio Azul da Prússia.\n\nSe não for tratado, pode causar radiação severa que pode causar a morte."
buffRadiation05UntreatedName,Envenenamento por radiação (estágio 5)
buffRadiation05UntreatedTooltip,Você está sofrendo de envenenamento por radiação. Tome um remédio azul da Prússia para ligar os isótopos de radiação e eliminá-los do seu corpo.
buffRadiation06GetBetterDesc,Você tem um envenenamento por radiação de estágio 6 tratado
buffRadiation06GetBetterName,Envenenamento por radiação tratado (estágio 6)
buffRadiation06UntreatedDesc,"Você tem envenenamento por radiação.\n\nTrate-o com o remédio Azul da Prússia.\n\nSe não for tratado, pode causar radiação severa que pode causar a morte."
buffRadiation06UntreatedName,Envenenamento por radiação (estágio 6)
buffRadiation06UntreatedTooltip,Você está sofrendo de envenenamento por radiação. Tome um remédio azul da Prússia para ligar os isótopos de radiação e eliminá-los do seu corpo.
buffRadiation07GetBetterDesc,Você tem um envenenamento por radiação de estágio 7 tratado
buffRadiation07GetBetterName,Envenenamento por radiação tratado (estágio 7)
buffRadiation07UntreatedDesc,"Você tem envenenamento por radiação.\n\nTrate-o com o remédio Azul da Prússia.\n\nSe não for tratado, pode causar radiação severa que pode causar a morte."
buffRadiation07UntreatedName,Envenenamento por radiação (estágio 7)
buffRadiation07UntreatedTooltip,Você está sofrendo de envenenamento por radiação. Tome um remédio azul da Prússia para ligar os isótopos de radiação e eliminá-los do seu corpo.
buffRadiation08GetBetterDesc,Você tem um envenenamento por radiação de estágio 8 tratado
buffRadiation08GetBetterName,Envenenamento por radiação tratado (estágio 8)
buffRadiation08UntreatedDesc,"Você tem envenenamento por radiação.\n\nTrate-o com o remédio Azul da Prússia.\n\nSe não for tratado, pode causar radiação severa que pode causar a morte."
buffRadiation08UntreatedName,Envenenamento por radiação (estágio 8)
buffRadiation08UntreatedTooltip,Você está sofrendo de envenenamento por radiação. Tome um remédio azul da Prússia para ligar os isótopos de radiação e eliminá-los do seu corpo.
buffRadiation09GetBetterDesc,Você tem um envenenamento por radiação de estágio 9 tratado
buffRadiation09GetBetterName,Envenenamento por radiação tratado (estágio 9)
buffRadiation09UntreatedDesc,"Você tem envenenamento por radiação.\n\nTrate-o com o remédio Azul da Prússia.\n\nSe não for tratado, pode causar radiação severa que pode causar a morte."
buffRadiation09UntreatedName,Envenenamento por radiação (estágio 9)
buffRadiation09UntreatedTooltip,Você está sofrendo de envenenamento por radiação. Tome um remédio azul da Prússia para ligar os isótopos de radiação e eliminá-los do seu corpo.
buffRadiation10Tooltip,Você morreu de radiação
buffRadiationCureDisplayDesc,Você tomou um remédio que irá ligar os isótopos de radiação em seu corpo e expulsá-los. Você pode empilhar este remédio para aumentar a duração.
buffRadiationCureDisplayName,Remédio para envenenamento por radiação
buffStatusHungry01Desc,Você está com fome.\nSua Vida máxima foi reduzida em {cvar($buffStatusHungryBlockage:0.0)}
buffStatusHungry01Tooltip,Você está com fome. Sua saúde máxima é reduzida.
buffStatusHungry02Desc,Você está com muita fome. A fome acabará matando você.\nSua saúde máxima é reduzida em {cvar($buffStatusHungryBlockage:0.0)}.
buffStatusHungry02Tooltip,Você está com muita fome. Sua saúde máxima é reduzida.
buffStatusHungry03Desc,Você está morrendo de fome. Você precisa encontrar algo para comer.\nSua saúde máxima é reduzida em {cvar($buffStatusHungryBlockage:0.0)}
buffTraderPauseAttackingDisplayDesc,"Quando você emitir este comando, seus comerciantes pausarão seus ataques."
buffTraderPauseAttackingDisplayName,Ataques de comerciantes pausados
buffTraderResumeAttackingDisplayDesc,"Quando você emitir este comando, seus comerciantes retomarão seus ataques."
buffTraderResumeAttackingDisplayName,Ataques de comerciantes retomados
BusDamaged,Barramento VM danificado
BusDamaged2,Barramento VM danificado
campfire,Fogueira
campfireDesc,Útil para aquecer e cozinhar uma ou duas coisas. Adicionar uma panela e uma grelha permite ferver água e cozinhar algumas receitas básicas.\n\nRepare com Pedra Pequena.
carAlternator,Alternador de carro VM
carBodyAssembly,Montagem de carroceria VM
carBodyKit,Kit de carroceria
carBumperFront,Frente do pára-choque do carro
carCarburetor,Carburador de carro VM
carChassis,Chassi do carro VM
carDoors,Portas de carro
carElectricalAssembly,Montagem Elétrica do Carro VM
carEngine,Motor de carro VM
carEngineAssembly,Montagem de motor de automóveis VM
carFender,Pára-choque do carro
carHood,Capô do carro
carSeats,Assentos de carro VM
carTransmission,Transmissão de carro VM
carTrunk,Porta-malas do carro
carWheelrims,Jantes de carro VM
casinoCoin,Dinheiro antigo
casinoCoinDesc,"Isso costumava ser moeda legal. Ainda é usado para comércio, mas as quantidades são limitadas devido à interrupção da produção."
cementMixer,Misturador de concreto
challenge_FuriousRamsayBrownBoxes,"Você precisará de um pouco de armazenamento para tudo o que estiver acumulando.\n\nEncontre e pegue algumas caixas para começar. Mais tarde, você pode pegar qualquer contêiner que encontrar para trazê-lo de volta (mantenha pressionada a tecla Interagir).\n\nSeu treinador tem missões para comprar para ajudá-lo a coletar itens/projetos necessários se você estiver interessado em aprimorar suas habilidades de artesanato.\n\nMas tenha cuidado, pois para a maioria deles não há como fazer tudo de novo. Se você se afastar demais ou ficar incapacitado, terá que remover a missão e comprá-la novamente.\n\n - Briston"
challenge_FuriousRamsayBrownBoxes_title,Armazenamento e Missões
challenge_FuriousRamsayFactionWar_completion,Graças a Deus você sobreviveu ao Titã.\n\nTenho a sensação de que esta não será a última vez que teremos que lutar contra eles.\n\nAqui está sua recompensa.
challenge_FuriousRamsayFactionWar_description,Você pode lutar contra o Black Shield ao lado da Trader Network
challenge_FuriousRamsayFactionWar_name,Guerras de Facções (Nível 1)
challenge_FuriousRamsayFactionWar_offer,"Chegou a este ponto, temos que levar a luta para o Escudo Negro. Eles já causaram danos suficientes, é preciso parar\n\nCuidado com os Titãs, eles são perigosos. Se você conseguir matá-los, verifique o que eles carregavam consigo."
challenge_FuriousRamsayFactionWar_response,Guerras de Facções
challenge_FuriousRamsayFactionWar_statement,Lute contra o Black Shield ao lado da Trader Network
challenge_FuriousRamsayFactionWar_title,Guerras de Facções
challenge_FuriousRamsayFactionWarTier1Wave1_subtitle,Guerras de Facções (Parte 1)
challenge_FuriousRamsayFactionWarTier1Wave2_subtitle,Guerras de Facções (Chefe)
challenge_FuriousRamsayFindBlackShield_description,Briston compartilhou a localização do Comerciante do Escudo Negro.\n\nEu deveria fazer uma visita a ele.
challenge_FuriousRamsayFindBlackShield_subtitle,Localize o Comerciante do Escudo Negro
challenge_FuriousRamsayFindBlackShield_title,Localize o Comerciante do Escudo Negro
challenge_FuriousRamsayFindBriston_description,Darryl falou sobre um cara chamado Briston que poderia me oferecer algum treinamento.\n\nEu definitivamente preciso aprender a me defender melhor.
challenge_FuriousRamsayFindBriston_subtitle,Localize Briston
challenge_FuriousRamsayFindBriston_title,Localize Briston
challenge_FuriousRamsayFindFarmer_description,Briston compartilhou a localização do Agricultor Comerciante.\n\nEu deveria fazer uma visita a ele.
challenge_FuriousRamsayFindFarmer_subtitle,Localize o Agricultor Comerciante
challenge_FuriousRamsayFindFarmer_title,Localize o Agricultor Comerciante
challenge_FuriousRamsayFindHandyman_description,Briston compartilhou a localização da Handywoman Trader.\n\nEu deveria fazer uma visita a ela.
challenge_FuriousRamsayFindHandyman_subtitle,Localize o comerciante faz-tudo
challenge_FuriousRamsayFindHandyman_title,Localize o comerciante faz-tudo
challenge_FuriousRamsayFindMercenary_description,Briston compartilhou a localização do Comerciante Mercenário.\n\nEu deveria visitá-lo.
challenge_FuriousRamsayFindMercenary_subtitle,Localize o comerciante mercenário
challenge_FuriousRamsayFindMercenary_title,Localize o comerciante mercenário
challenge_FuriousRamsayGroundCharcoal,"Parece uma boa quantidade de carvão moído.\n\nVocê precisará dele mais tarde para ajudar a purificar a água que beberá no Destilador.\n\nPor enquanto, vamos mantê-lo em um local seguro.\n\ n - Briston"
challenge_FuriousRamsayGroundCharcoal_title,Carvão Moído
challenge_FuriousRamsayMortarPestle,"Sua recompensa por esta missão será um esquema de [85c474]Almofariz e Pilão[-].\n\nUse-o para transformar alguns itens em ingredientes.\n\nColoque seu almofariz e pilão em sua base e faça um pouco de carvão. sua fogueira.\n\nDepois de fazer o suficiente, triture-o em seu almofariz e pilão.\n\n - Briston"
challenge_FuriousRamsayMortarPestle_title,Almofariz e pilão
challenge_FuriousRamsayQuestCompletion_description,Experiência adicional acumulada para sua última missão
challenge_FuriousRamsayQuestCompletion_subtitle,Experiência adicional adquirida
challenge_FuriousRamsayStarterAlchemyTable_completion,Ótimo. Agora você deve criar a Mesa de Alquimia.\n\nSirva-se das opções abaixo.
challenge_FuriousRamsayStarterAlchemyTable_description,"Vamos começar no caminho da Alquimia. Você precisará reunir alguns recursos necessários.\n\nAo completar esta missão, você será recompensado com o seguinte projeto de item:\n\n • [a588a6]TABELA DE ALQUIMIA[-]\n\nREQUISITO DE NÍVEL DO JOGADOR PARA LER O ESQUEMA: [67db89]LVL 1[-]"
challenge_FuriousRamsayStarterAlchemyTable_offer,"Vamos começar no caminho da Alquimia. Com o treinamento adequado, você será capaz de criar algumas poções e elixires para ajudá-lo em sua jornada por esse pesadelo apocalíptico. Vamos começar reunindo alguns recursos que ajudarão você a montar o equipamento necessário.\n\nAo completar esta missão, recompensarei você com o seguinte projeto de item:\n\n • [a588a6]MESA DE ALQUIMIA[-]\ n\nREQUISITO DE NÍVEL DO JOGADOR PARA LER O ESQUEMA: [67db89]LVL 1[-]"
challenge_FuriousRamsayStarterAlchemyTable_subtitle,Mesa de Alquimia
challenge_FuriousRamsayStarterAlchemyTable_title,Mesa de Alquimia
challenge_FuriousRamsayStarterBlackGold_completion,"Maravilhoso, isso deve ser suficiente para uma boa quantidade de gasolina.\n\nPosso oferecer isso como bônus."
challenge_FuriousRamsayStarterBlackGold_description,"O gás é muito raro hoje em dia. Você precisará reunir os recursos necessários para fazer isso sozinho.\n\nAo completar esta missão, você será recompensado com o seguinte projeto de item:\n\n • [a588a6]ESTAÇÃO DE QUÍMICA[-]\n\nNÍVEL DO JOGADOR REQUISITO PARA LER O ESQUEMA: [67db89]LVL 30[-]"
challenge_FuriousRamsayStarterBlackGold_offer,"O gás é muito raro hoje em dia. Entre os bandidos que o sugam dos carros e a paralisação da produção mundial, você precisará encontrar uma maneira de fazer isso sozinho.\n\nVocê deve se aventurar no deserto e encontrar algumas pedras de xisto betuminoso. O xisto betuminoso também será útil para criar seu próprio óleo.\n\n[d4675f]Não se esqueça de trazer um pouco de café e chá Goldenrod com você e de bebê-los quando estiver pronto para extrair.[-]\n\ nAo completar esta missão, recompensarei você com o seguinte projeto de item:\n\n • [a588a6]ESTAÇÃO DE QUÍMICA[-]\n\nREQUISITO DE NÍVEL DO JOGADOR PARA LER O ESQUEMA: [67db89]LVL 30[-]"
challenge_FuriousRamsayStarterBlackGold_subtitle,Estação Química (Ouro Preto)
challenge_FuriousRamsayStarterBlackGold_title,Estação Química (Ouro Preto)
challenge_FuriousRamsayStarterDecoys_description,"O Escudo Negro quer que eu recupere os restos mortais de uma nova raça de zumbis que parecem ser imunes a alguns elementos.\n\nAo completar esta missão, você será recompensado com o seguinte projeto de item:\n\n • [a588a6] SHREDDER[-]\n\nREQUISITO DE NÍVEL DO JOGADOR PARA LER O ESQUEMA: [e0da69]LVL 20[-]"
challenge_FuriousRamsayStarterDecoys_offer,"O Escudo Negro recebeu relatos de caminhantes que parecem ser imunes ao fogo. Os Molotovs não podem machucá-los. Deus sabe como isso aconteceu.\n\nEles precisam que você traga seus restos mortais para que possam fazer alguns testes e descobrir isso.\n\nOs zumbis aparentemente viajam em grupos, então você precisará de algo para ajudá-lo com a multidão controlar. Felizmente, eles estão testando algumas iscas mecânicas que provavelmente chamarão a atenção deles.\n\nDepois de ativar o ponto de encontro, seja estratégico ao posicioná-los. Se você ou os caminhantes estiverem muito próximos, você pode atrapalhar o processo.\n\nNós lhe daremos o que você precisa assim que iniciar a missão. Tenha cuidado para não se queimar.\n\nAo completar esta missão, recompensarei você com o seguinte projeto de item:\n\n • [a588a6]TRITURADOR[-]\n\nREQUISITO DE NÍVEL DO JOGADOR PARA LER O ESQUEMA: [e0da69] Nível 20[-]"
challenge_FuriousRamsayStarterDecoys_response,Iscas ([DECEA3]{goto.distance} {goto.direction}[-])
challenge_FuriousRamsayStarterDecoys_statement,O Escudo Negro quer que eu recupere os restos mortais de uma nova raça de zumbis.
challenge_FuriousRamsayStarterDecoys_subtitle,Triturador (chamarizes)
challenge_FuriousRamsayStarterDecoys_title,Triturador (chamarizes)
challenge_FuriousRamsayStarterFactionWarWave1_description,"Você poderá lutar contra o Escudo Negro ao lado da Rede de Comerciantes.\n\nAo completar esta missão, você será recompensado com o seguinte projeto de item:\n\n • [a588a6]FOGÃO A GÁS[-]\n\nREQUISITO DE NÍVEL DO JOGADOR PARA LEIA O ESQUEMA: [e0da69]LVL 10[-]"
challenge_FuriousRamsayStarterFactionWarWave1_name,Fogão a Gás (Guerra de Facções)
challenge_FuriousRamsayStarterFactionWarWave1_offer,"A Trader Network decidiu trazer a luta para o Escudo Negro. Eles já causaram danos suficientes e querem que isso pare\n\nCuidado com o Cyborg, eles são perigosos. Se você conseguir matá-lo, certifique-se de verificar o que ele carregava consigo.\n\nSe você matar o Cyborg, você encontrará o seguinte projeto de item:\n\n • [a588a6]FOGÃO A GÁS[-] \n\nREQUISITO DE NÍVEL DO JOGADOR PARA LER O ESQUEMA: [969595]LVL 10[-]"
challenge_FuriousRamsayStarterFactionWarWave1_subtitle,Fogão a Gás (Guerra de Facções)
challenge_FuriousRamsayStarterFactionWarWave1_title,Fogão a Gás (Guerra de Facções)
challenge_FuriousRamsayStarterFarming_completion,"Muito bem.\n\nVocê seria capaz de alimentar algumas pessoas com tudo isso.\n\nPor favor, escolha uma recompensa."
challenge_FuriousRamsayStarterFarming_description,"Reúna algumas frutas e vegetais para fazer receitas mais avançadas.\n\nAo completar esta missão, você será recompensado com o seguinte projeto de item:\n\n • [a588a6]FORNO DE FERRO[-]\n\nREQUISITO DE NÍVEL DO JOGADOR PARA LER O ESQUEMA: [67db89]LVL 30[-]"
challenge_FuriousRamsayStarterFarming_offer,"Este treinamento tem como objetivo ser autossuficiente quando se trata de poder se alimentar.\n\n.Você precisará coletar uma certa quantidade de frutas e vegetais. Você sempre pode procurá-los, mas sugiro que invista algum tempo cultivando-os.\n\nSeu fazendeiro comerciante terá uma série de sementes à venda para você começar.\n\nAo completar esta missão, eu recompensarei você com o seguinte projeto de item:\n\n • [a588a6]FORNO DE FERRO[-]\n\nREQUISITO DE NÍVEL DO JOGADOR PARA LER O ESQUEMA: [67db89]LVL 30[-]"
