Key,brazilian
combatAxeSchematic,Esquema do Machado de Combate
combatAxeSchematicDesc,Notas sobre como construir um machado de combate.
commercialDoor1_v1_locked,Porta Comercial
commercialDoor1_v2_locked,Porta Comercial
commercialDoor1_v3_locked,Porta Comercial
commercialDoor2_v1_locked,Porta Comercial
commercialDoor2_v2_locked,Porta Comercial
commercialDoor2_v3_locked,Porta Comercial
commercialDoor4_v1_locked,Porta Comercial
commercialDoor4_v2_locked,Porta Comercial
commercialDoor4_v3_locked,Porta Comercial
ConcreteDoorControl,Controle de porta de concreto
CraftingArea,Área de artesanato
DemonBehemoth,Behemoth Demoníaco
DemonBehemothEmpowered,Behemoth Demoníaco Fortalecido
DemonPortalDestroyed,Portal Demoníaco Danificado
DemonPortalOn,Portal do Demônio Ativo
DensityHoeTip,"Use a pá de nivelamento para calcular a média da densidade do terreno (ação primária) e fechar lacunas entre o terreno e os blocos cúbicos sólidos (ação secundária).\n\nNivelar a área (ação primária) funciona calculando a média das densidades dos blocos de terreno adjacentes. Se você ficar de pé, considerará o bloco de terreno central e os quatro blocos de terreno adjacentes diretos. Ao agachar, os blocos de canto do terreno também serão incluídos para cobrir uma área 3x3.\n\nO preenchimento de lacunas (ação secundária) considerará blocos cúbicos sólidos adjacentes. As mesmas regras para ficar em pé e agachar se aplicam. Em seguida, ele definirá a densidade desses blocos para corresponder à densidade do bloco central do terreno."
DensityHoeTip_title,Pá de nivelamento
DF44MagCoilround,.44 Magnum Coilround
DF44MagCoilroundHP,.44 Magnum Hollow Point Coilround
DF762mmBulletAPCoilround,"Bobinas AP 7,62 mm"
DF762mmBulletHPCoilround,"Bobinas HP de 7,62 mm"
DF762mmCoilround,"Bobina de 7,62 mm"
DF762mmCoilroundHP,"Coilround de ponta oca de 7,62 mm"
DFAdvForge,Forja Avançada
DFAK47Book,Esquema AK-47
DFAK47Receiver,Receptor AK-47
DFAK47ReceiverDesc,Uma parte do rifle de assalto AK-47. Monte com outras peças para criar um AK-47 completo depois de ler o esquema.
DFammo44MagAPCoilround,AP .44 bobinas
DFammo44MagHPCoilround,Bobinas HP .44
DFammo44MagnumHP,.44 Bala de ponta oca Magnum
DFammo762HP,"Bala de ponta oca de 7,62 mm"
DFammo9mmHP,Bala de ponta oca de 9 mm
DFammoArrowScrapIron,Flecha de Sucata
DFammoArrowScrapIronDesc,Causa um pouco mais de dano do que flechas de pedra. Causaria tétano se os zumbis estivessem realmente vivos.
DFammoArrowTitanium,Flecha de Titânio (Munição)
DFammoBundleArrowExplodingPulse,Caixa de Flechas de Pulso (250)
DFammoBundleArrowScrapIron,Caixa de Flechas de Sucata (500)
DFammoBundleArrowTitanium,Caixa de flechas de titânio (500)
DFammoBundleCrossbowBoltExplodingPulse,Caixa de Parafusos de Pulso (250)
DFammoBundleCrossbowBoltScrapIron,Caixa de parafusos de besta de sucata (500)
DFammoBundleCrossbowBoltTitanium,Caixa de parafusos de besta de titânio (500)
DFammoCrossbowBoltTitanium,Parafuso de besta de titânio (munição)
DFammoShotgunCoilBreachingSlug,Rompimento de Coilslug
DFammoShotgunCoilBreachingSlugBundle,Caixa de Coilslugs (300)
DFammoShotgunCoilDesc,Munição especial para a Coilshotgun. Causa um pouco mais de dano aos demônios e não requer pólvora para ser fabricado.
DFammoShotgunCoilshell,Bobina
DFammoShotgunCoilslug,Coilslug
DFanimalFeed,Alimentação Animal
DFAnimals,"A pecuária é a arte de cuidar e criar animais. Como você acabou de encontrar um filhote, há alguns princípios básicos que você precisa saber para ter sucesso na criação de seus próprios animais de fazenda. A primeira coisa a notar é que todos os animais precisam de camas, comida e água para sobreviver. Haybales são boas camas e a água pode ser fornecida simplesmente cavando um buraco e enchendo-o com água. No entanto, os animais consomem água. Cada tipo de animal também tem um tipo diferente de alimento que comem, e deve estar na caixa 'Armazenamento de Alimentos para Animais' para que possam encontrá-lo. A lista de alimentos é a seguinte.  Javali: Fibras Vegetais, Milho, Espiga de Milho. Cabra: Fibras Vegetais, Milho, Espiga de Milho, Mandioca. Ovelhas: Fibras Vegetais, Milho, Espiga de Milho, Mandioca. Vaca: Fibras Vegetais, Milho, Espiga de Milho, Mandioca. Frango: Milho, Farinha de Milho. Lobo: Carne Crua, Carne Podre.  A caixa 'Armazenamento de Água dos Animais' é usada se você deseja que os animais bebam potes de água em vez de apenas fazer um buraco no chão. As galinhas também precisam de um ninho para botar ovos para você. Outros animais são principalmente apenas uma fonte de alimento, mas os lobos podem ser convencidos a segui-lo e agir como guardas com um pedaço de carne crua."
DFAnimals_title,Criação de Animais
DFanimalSnare,Armadilha Animal
DFantirad,Comprimidos anti-radiação
DFantivenom,Antiveneno
DFantivenomDesc,Usado para remover o debuff de veneno de animal.
DFAPCDamaged,APC militar danificado
DFAPCLocked,Veículo blindado militar
DFAPCUnlocked,Veículo blindado militar
DFApple,Maçã
DFappleJuice,Suco de maçã
DFapplePie,Torta de Maçã
DFAR15Book,Esquema AR-15
DFAR15Receiver,Receptor de rifle de assalto tático
DFAR15ReceiverDesc,Uma parte do Rifle de Assalto Tático. Monte com outras peças para criar uma tática completa depois de ler o esquema.
DFarmorTechBoots,Botas de Armadura Potente
DFarmorTechGloves,Luvas de Armadura Potente
DFarmorTechGroupDesc,"Power Armor é o melhor que você pode criar. Concede proteção incrível contra danos físicos, imunidade à maioria das radiações e proteção contra fogo.\nReparado com Células de Energia."
DFarmorTechHelmet,Capacete de Armadura Potente
DFarmorTechLegs,Pernas de Armadura Potente
DFarmorTechVest,Peitoral de Armadura Potente
DFarmorTitaniumBoots,Botas de titânio
DFarmorTitaniumGloves,Luvas de titânio
DFarmorTitaniumHelmet,Capacete de titânio
DFarmorTitaniumLegs,Pernas de titânio
DFarmorTitaniumVest,Peitoral de Titânio
DFautoRifleBarrel,Cano de rifle automático
DFautorifleComponentsDesc,Uma peça para rifles automáticos. Monte com outras peças para criar um rifle automático completo depois de ler o esquema apropriado.
DFautoRifleParts,Peças para rifles automotivos
DFautoRifleStock,Estoque de rifle automático
DFautoShotgunReceiver,Receptor de espingarda de combate
DFautoShotgunReceiverDesc,Uma parte da espingarda de combate. Monte com outras peças para criar uma espingarda de combate completa depois de ler o esquema.
DFautoTurretMk2,Torre Automática Mk2
DFautoTurretMk2Desc,"Uma versão atualizada do Auto Turret que usa um AK-47. Ele ainda come munição, mas causa mais danos."
DFautoTurretMk2SteelCased,Torre Automática Mk2 (Aço)
DFautoTurretMk2SteelCasedDesc,"Uma versão atualizada do Auto Turret que usa um AK-47. Ele ainda come munição, mas causa mais danos. Usa balas de aço de 7,62 mm."
DFbabyBoarFemale,Bebê Javali (fêmea)
DFbabyBoarFemaleDesc,Um filhote de animal! Estes podem ser criados e cruzados com animais do mesmo tipo. Pode ser colocado usando sua ação de ataque com o animal em sua hotbar.
DFbabyBoarMale,Bebê Javali (macho)
DFbabyBoarMaleDesc,Um filhote de animal! Estes podem ser criados e cruzados com animais do mesmo tipo. Pode ser colocado usando sua ação de ataque com o animal em sua hotbar.
DFbabyBull,Bebé Vaca (Masculino)
DFbabyBullDesc,Um filhote de animal! Estes podem ser criados e cruzados com animais do mesmo tipo. Pode ser colocado usando sua ação de ataque com o animal em sua hotbar.
DFbabyCow,Vaca bebê (fêmea)
DFbabyCowDesc,Um filhote de animal! Estes podem ser criados e cruzados com animais do mesmo tipo. Pode ser colocado usando sua ação de ataque com o animal em sua hotbar.
DFbabyGoatFemale,Cabra (fêmea)
DFbabyGoatFemaleDesc,Um filhote de animal! Estes podem ser criados e cruzados com animais do mesmo tipo. Pode ser colocado usando sua ação de ataque com o animal em sua hotbar.
DFbabyGoatMale,Cabrito (macho)
DFbabyGoatMaleDesc,Um filhote de animal! Estes podem ser criados e cruzados com animais do mesmo tipo. Pode ser colocado usando sua ação de ataque com o animal em sua hotbar.
DFbabyRam,Bebê ovelha (macho)
DFbabyRamDesc,Um filhote de animal! Estes podem ser criados e cruzados com animais do mesmo tipo. Pode ser colocado usando sua ação de ataque com o animal em sua hotbar.
DFbabySheep,Bebê ovelha (fêmea)
DFbabySheepDesc,Um filhote de animal! Estes podem ser criados e cruzados com animais do mesmo tipo. Pode ser colocado usando sua ação de ataque com o animal em sua hotbar.
DFbabyWolfFemale,Bebê Lobo (feminino)
DFbabyWolfFemaleDesc,Um filhote de animal! Estes podem ser criados e cruzados com animais do mesmo tipo. Pode ser colocado usando sua ação de ataque com o animal em sua hotbar.
DFbabyWolfMale,Bebê Lobo (macho)
DFbabyWolfMaleDesc,Um filhote de animal! Estes podem ser criados e cruzados com animais do mesmo tipo. Pode ser colocado usando sua ação de ataque com o animal em sua hotbar.
DFBaitedSnareCaptured,Armadilha acionada
DFbakedApple,Maçã cozida
DFBanana,Banana
DFbananaBread,Pão de banana
DFbananaPancakes,Panquecas De Banana
DFbatter,Massa
DFBigForge,Grande Forja
DFbioBullet,Tiro Esponja de Bala
DFbioBulletDesc,Um tiro de alto nível para aumentar a resistência física e elementar.
DFbioGoFast,Tenho que ir rápido
DFbioGoFastDesc,Um tiro de alto nível para aumentar a velocidade de caminhada e corrida.
DFbioImmune,Injeção aprimorada do sistema imunológico
DFbioImmuneDesc,Uma injeção de alto nível para aumentar as chances de evitar doenças avançadas e mortais.
DFblueberryPancakes,Panquecas de Mirtilo
DFbottleSap,Garrafa de seiva
DFBowBook,Esquema do arco
DFbowlRiverWater,Tigela de água turva
DFbowlSap,Tigela de Seiva
DFbowlWater,Tigela de água
DFbread,Pão
DFbuffOrangeTeaDesc,O chá de laranja mantém sua resistência por um tempo limitado e ajuda no combate a intoxicações alimentares. Também concede resistência ao frio.
DFbuffOrangeTeaName,Chá Laranja
DFbuffOrangeTeaTooltip,Uma bela onda de energia.
DFbuffTreeSapDesc,Sap mantém sua resistência por um tempo limitado.
DFbuffTreeSapName,Seiva
DFbuffTreeSapTooltip,Uma bela onda de energia.
DFbuffTreeSicknessDesc,Lembra quando você comeu muita porcaria açucarada quando criança e ficou doente? Isto é a mesma coisa.
DFbuffTreeSicknessName,Doença do Açúcar
DFbuffTreeSicknessTooltip,Você não está se sentindo bem.
DFcarAmbulance,Ambulância
DFcarAmbulanceDmg,Ambulância danificada
DFcarFireTruck,Caminhão de bombeiros
DFcarFireTruckDmg,Caminhão de bombeiros danificado
DFcarGarbageTruck,Caminhão de lixo
DFcarGarbageTruckDmg,Caminhão de lixo danificado
DFcarMailtruck,Caminhão de correio
DFcarMailtruckDmg,Caminhão de correio danificado
DFcarMuscleBlack,Carro musculoso
DFcarMuscleBlackDmg,Carro muscular danificado
DFcarMuscleBlue,Carro musculoso
DFcarMuscleBlueDmg,Carro muscular danificado
DFCarrot,Cenoura
DFcarrotPlantPlayer,Cenoura (cultivada)
DFcarrotPlantPlayerDesc,Cenoura (cultivada)
DFcarrotPlantUndergroundPlayer,Cenoura (cultivada)
DFcarrotYoung,Cenoura (Crescendo)
DFcarrotYoungUnderground,Cenoura (Crescendo)
DFcarSchoolbus,Ônibus escolar
DFcarSchoolbusDmg,Ônibus escolar danificado
DFcarTaxi,Táxi
DFcarTaxiDmg,Táxi danificado
DFchickenCoop,Galinheiro
DFChickenCoopFull,Galinheiro
DFchickenNest,Ninho de Frango
DFCivilan,"A aula de catadores é para quem gosta de sair e saquear. Você ganha acesso às vantagens Tesouros de Wasteland e Lucky Looter, que ajudam na coleta, além da Natureza Carismática para ajudar com recompensas e preços de missões de comerciante. Por favor, veja as descrições dos benefícios para saber o que eles fazem.\n\nRecompensas de missões de classe.\nAs recompensas são ganhas quando o número de missão listado é concluído.\n\nMissão 1: Camisa de flanela, calças jeans, botas usadas, bandana, +1 saqueador sortudo. \nMissão 2: 2 águas turvas, 10 carnes.\nMissão 3: 2 analgésicos, 2 bandagens de primeiros socorros, +1 tesouros de terreno baldio. \nMissão 4: +1 natureza carismática. \nMissão 5: Lanterna e +1 ponto de habilidade. \nMissão 6: Pistola de cano, 100 munições de 9 mm e +1 ponto de habilidade.\n\nApós a conclusão da missão de classe final, o necrófago ganha +10 de nível de fabricação para armas de pistola. Verifique o privilégio de maestria para mais desbloqueios."
DFCivilan_title,Classe de Catador
DFCivilianAdminBook,Administrador: Livro do Tesouro
DFCivilianClassBook,Classe - Catador
DFClassPaper,Trabalho de aula em branco
DFClassPaperMaster,Trabalho de aula em branco
DFclayBucketEmpty,Balde de barro
DFclayBucketEmptyDesc,Um balde vazio pode ser usado para encher e transportar água.
DFclayBucketFullDesc,A água pode ser despejada em uma estrutura fechada ou em um buraco no solo para armazená-la.
DFclayBucketRiverWater,Balde de água de barro
DFclubTitanium,Clube Reforçado com Titânio
DFCoconut,Coco
DFcoconutWater,Água de Côco
DFcodeinePills,Comprimidos de codeína
DFcoilBattery,Bateria de bobina
DFcoilgunComponentsDesc,Peças genéricas de bobina usadas em todas as 3 armas. Monte com outras peças para criar um Coilcarbine completo depois de adquirir o benefício.
DFcoilgunGrip,Punho de arma de bobina
DFcoilgunParts,Peças para pistolas helicoidais
DFcoilpistolBarrel,Cano da pistola
DFcoilpistolComponentsDesc,Uma parte da Coilpistol. Monte com outras peças para criar uma Coilpistol completa depois de adquirir o benefício.
DFcoilpistolReceiver,Receptor de pistola bobina
DFcoilrifleBarrel,Barril de carabina
DFcoilrifleComponentsDesc,Uma parte da Coilcarbine. Monte com outras peças para criar um Coilcarbine completo depois de adquirir o benefício.
DFcoilrifleReceiver,Receptor de carabina
DFCoilshotgun,Espingarda Bobina
DFCoilshotgunBarrel,Cano de Espingarda Bobina
DFCoilshotgunComponentsDesc,Uma peça necessária para fabricar a Coilshotgun
DFCoilshotgunDesc,Versão em bobina da espingarda automática. Distribua a morte em um ritmo rápido.
DFCoilshotgunReceiver,Receptor de espingarda
DFcoilsniperBarrel,Cano do Atirador de Bobina
DFcoilsniperComponentsDesc,Uma parte do Coilsniper. Monte com outras peças para criar um Coilsniper completo depois de adquirir o benefício.
DFcoilsniperReceiver,Receptor Coilsniper
DFcombatAxeSchematic,Esquema do Machado de Combate
DFcombatAxeSchematicDesc,Notas sobre como construir um machado de combate.
DFCombatShotgun,Espingarda de Combate
DFCombatShotgunBook,Esquema de espingarda de combate
DFcookedCannedFoodDesc,"Alimentos cozidos em lata podem custar mais em termos de recursos, mas eliminam a chance de intoxicação alimentar, por isso são seguros para comer."
DFDEagleFrame,Receptor Abutre do Deserto
DFDEagleFrameDesc,Uma parte do abutre do deserto. Monte com outras peças para criar um abutre do deserto completo depois de conhecer a receita.
DFdough,Massa
DFdrinkJarEmpty,Jarra de vidro
