Key,brazilian
challengeCraftBuildingBlocksHint1,"[FFB400]Crie um [-][00FF00]Bloco de Construção[-][FFB400].[-][FFB400]Use [FF0000][action:local:ScrollUp][-] ou [FF0000][action:local:ScrollDown][-] para equipar o [-][00FF00]Martelo de Pedra[-][FFB400].[-]"
challengeCraftBuildingBlocksShort,"Crie e Coloque um Bloco de Construção."
challengeCraftButter,Crie Manteiga
challengeCraftButterDesc,"[DECEA3]Manteiga[-] é um ingrediente que tem usos em muitos pratos e receitas, incluindo [DECEA3]Sopas[-], [DECEA3]Pies[-] e [DECEA3]Comidas Fritas[-]. Para fabricá-lo, você precisa usar [DECEA3]Leite[-], [DECEA3]Salt[-] e [DECEA3]Animal Fat[-] e misturá-los em uma [DECEA3]Bowl (Empty)[-] na [DECEA3]Food Prep Table[-]."
challengeCraftButterShort,Crie manteiga para usar em receitas.
challengeCraftCanNutsBerries,Crie Latas de Nozes e Frutas Vermelhas
challengeCraftCanNutsBerriesDesc,"[DECEA3]Nozes[-] e [DECEA3]Frutas Vermelhas[-] podem fornecer uma fonte muito útil de alimento e hidratação em uma emergência. Usando-as, faça [DECEA3]Lata de Nozes[-] e [DECEA3]Lata de Frutas Vermelhas[-] para obter o máximo delas."
challengeCraftCanNutsBerriesShort,Faça latas de nozes e frutas vermelhas.
challengeCraftCharredMeat,"Crie Carnes queimadas"
challengeCraftCharredMeatDesc,"Use a [DECEA3]Fogueira[-] para fazer [DECEA3]Carne Branca Queimada[-] e [DECEA3]Carne Vermelha Queimada[-] a partir de [DECEA3]Carne Branca Crua[-] e [DECEA3]Carne Vermelha Crua[-] para manter seu nível de [DECEA3]Alimento[-] alto para melhorar a [DECEA3]Cura[-]. Seu nível de [DECEA3]Alimento[-] é visível como a barra [00FF00]Verde[-] abaixo do seu [DECEA3]Cinto de Ferramentas[-].\n\nFaça melhores receitas com bônus aprimorados lendo [DECEA3]Revistas de Culinária Semanal[-].\n\nInstalar um [DECEA3]Tacho de Cozinha[-] permite ferver [DECEA3]Água Turva[-], um [DECEA3]Grelha de Cozinha[-] desbloqueia receitas de [DECEA3]Alimento[-] adicionais e o [DECEA3]Matraz[-] habilita a criação básica de [DECEA3]Química[-]."
challengeCraftCharredMeatShort,"Prepare algumas Carnes Queimadas"
challengeCraftCompost,"Crie Composto"
challengeCraftCompostDesc,"[DECEA3]Composto[-] é usado para tornar a terra cultivável. Você pode criar [DECEA3]Composto[-] na [DECEA3]Composteira[-]. \n\nCrie [DECEA3]Composto[-] na [DECEA3]Composteira[-] e use-o para melhorar o solo para fértil."
challengeCraftCompostShort,Crie composto para suas plantações.
challengeCraftCordage,Crie 150 Corda de Fibra
challengeCraftCordageDesc,[DECEA3]Corda de Fibra[-] é um recurso de criação integral que você usará repetidamente.\n\nCrie alguns [DECEA3]Corda de Fibra[-].
challengeCraftCordageShort,Crie algumas cordas de fibra.
challengeCraftDriedLeaves,Fazer Folhas Secas
challengeCraftDriedLeavesDesc,"Faça [DECEA3]Folhas de Crisântemo Secas[-] e [DECEA3]Folhas de Goldenrod Secas[-] com [DECEA3]Flor de Goldenrod[-] e [DECEA3]Crisântemo[-].\n\nAcesse a [DECEA3]Estante de Curtimento[-] e localize [DECEA3]Folhas de Crisântemo Secas[-] e [DECEA3]Folhas de Goldenrod Secas[-] e faça-as para uso em [DECEA3]Chás[-]."
challengeCraftDriedLeavesShort,Fazer folhas secas de crisântemo e goldenrod para chá.
challengeCraftFertilizer,"Crie um Saco de Fertilizante"
challengeCraftFertilizerDesc,"Para fertilizar suas plantações, você precisará de um [DECEA3]Saco de Fertilizante[-]. Usando o [DECEA3]Saco de Fertilizante[-] em suas plantações, elas se tornarão fertilizadas e começarão a crescer. \n\nCrie um [DECEA3]Saco de Fertilizante Vazio[-] e usando-o e [DECEA3]Fertilizante[-] crie um [DECEA3]Saco de Fertilizante[-] para usar em suas plantações."
challengeCraftFertilizerShort,Crie fertilizante e um saco de fertilizante.
challengeCraftForgedIronDesc,"Para usar a [DECEA3]Forja[-], [DECEA3]Derreta[-] recursos como [DECEA3]Ferro[-] e [DECEA3]Argila[-] colocando-os nas slots de derretimento da [DECEA3]Forja[-], adicionando [DECEA3]Combustível[-] no slot de combustível e, em seguida, selecionando [DECEA3]Ativar[-].\n\nUma vez que os recursos tenham sido [DECEA3]Derretidos[-] na [DECEA3]Forja[-], eles estarão disponíveis para uso em receitas lá.\n\nInstalar uma [DECEA3]Bigorna[-] ou um [DECEA3]Soprador[-] aumentará o desempenho, enquanto adicionar um [DECEA3]Crisol[-] à [DECEA3]Forja de Ferreiro[-] permite que você crie itens de [DECEA3]Aço[-]."
challengeCraftHandfulNutsBerries,25 Punhados de Nozes/Frutas Vermelhas
challengeCraftHandfulNutsBerriesDesc,"[DECEA3]Nozes[-] e [DECEA3]Frutas Vermelhas[-] podem fornecer uma fonte muito útil de alimento e hidratação em uma emergência. Usando-as, faça [DECEA3]Punhado de Nozes[-] e [DECEA3]Punhado de Frutas Vermelhas[-] para obter mais delas."
challengeCraftHandfulNutsBerriesShort,Faça punhados de nozes e frutas vermelhas.
challengeCraftHoe,Crie uma Enxada
challengeCraftHoeDesc,"Crie uma [DECEA3]Enxada[-] para arar a terra."
challengeCraftHoeShort,Crie uma enxada.
challengeCraftInsects,Cook Edible Insects
challengeCraftInsectsDesc,"Combine [DECEA3]Insects[-] e [DECEA3]Empty Jar[-] e [DECEA3]Empty Can[-] e cozinhe-os para fazer [DECEA3]Insetos Comestíveis em um Pote[-] e [DECEA3]Insetos Comestíveis em uma Lata[-]."
challengeCraftInsectsShort,"Use insetos, potes e latas para fazer lanches de insetos."
challengeCraftInsectTraps,Crie armadilhas para insetos
challengeCraftInsectTrapsDesc,"Crie [DECEA3]Armadilha para Insetos (Mel)[-] a partir de [DECEA3]Favos de Mel[-] para capturar [DECEA3]Insetos[-].\n\nColoque a [DECEA3]Armadilha para Insetos (Mel)[-] ao ar livre e depois use um [DECEA3]Refil de Armadilha (Mel)[-] nela para enchê-la. Eventualmente, ela capturará [DECEA3]Insetos[-] e você poderá saquear a [DECEA3]Armadilha para Insetos (Cheia)[-] e depois enchê-la novamente."
challengeCraftInsectTrapsShort,Coletar insetos e mel para fazer armadilhas.
challengeCraftJerky,Fazer Carne Seca
challengeCraftJerkyDesc,"Faça [DECEA3]Carne Seca[-] com [DECEA3]Carnes Cruas[-] e [DECEA3]Sal[-].\n\nAcesse a [DECEA3]Estante de Curtimento[-] e localize [DECEA3]Carne Seca[-] para fazê-la."
challengeCraftJerkyShort,Fazer carne seca na estante de curtimento.
challengeCraftKnowledgePoints,"Colete Tinta e Pontos de Conhecimento"
challengeCraftKnowledgePointsDesc,"Você pode reunir [DECEA3]Pontos de Conhecimento[-] destruindo livros e receitas. Encontre [DECEA3]Tinta[-] no mundo e guarde-as para usar na [DECEA3]Mesa de Pesquisa[-] para criar livros e receitas de vantagens desconhecidas."
challengeCraftKnowledgePointsShort,Destruir livros para obter pontos de conhecimento.
challengeCraftMilk,Crie Leite
challengeCraftMilkDesc,"[DECEA3]Leite[-] é um ingrediente que tem usos em muitos pratos e receitas, incluindo [DECEA3]Massa[-], [DECEA3]Queijo[-] e [DECEA3]Leite[-]. Para fabricá-lo, você precisa encontrar [DECEA3]Powdered Leite[-] para misturar com [DECEA3]Water[-] ou [DECEA3]Nuts[-] e [DECEA3]Salt[-] para misturar com [DECEA3]Water[-] na [DECEA3]Survival Campfire[-]."
challengeCraftMilkShort,Crie leite para usar em receitas.
challengeCraftMortar,Crie Argamassa
challengeCraftMortarDesc,[DECEA3]Argamassa[-] é usada para reparar [DECEA3]Blocos de Paralelepípedo[-] e atualizar [DECEA3]Blocos de Paralelepípedo[-] para [DECEA3]Tijolo[-].
challengeCraftMortarShort,Crie 100 Argamassas.
challengeCraftNails,Straighten Bent Nails
challengeCraftNailsDesc,"Endireite [DECEA3]Pregos Torto[-] em [DECEA3]Pregos[-] utilizáveis. [DECEA3]Pregos Torto[-] podem ser encontrados quebrando cercas e itens de madeira no mundo."
challengeCraftNailsShort,Endireitar pregos tortos em pregos.
challengeCraftPersonalWorkbench,Crie uma Mesa de Trabalho Pessoal
challengeCraftPersonalWorkbenchDesc,"Existem alguns itens que não podem ser fabricados na sua mochila ou em você. Para esses, você precisará de uma [DECEA3]Mesa de Trabalho Pessoal[-]. \n\nUsando os [DECEA3]Gravetos[-] e [DECEA3]Cordões de Fibra[-] que você coletou, acesse o [DECEA3]Inventário[-] e localize a [DECEA3]Mesa de Trabalho Pessoal[-] na categoria [DECEA3]Básicos[-].\nFabrique e coloque a [DECEA3]Mesa de Trabalho Pessoal[-]"
challengeCraftPersonalWorkbenchShort,"Use os recursos primitivos para fabricar uma Mesa de Trabalho Pessoal."
challengeCraftPlanks,Faça 100 Tábuas
challengeCraftPlanksDesc,"Crie [DECEA3]Tábuas[-] a partir de [DECEA3]Madeira[-] em uma Serra de Mesa. [DECEA3]Tábuas[-] são usados para criar vários itens de construção."
challengeCraftPlanksShort,Crie tábuas de madeira.
challengeCraftSalt,Crie Sal
challengeCraftSaltDesc,"[DECEA3]Sal[-] é um ingrediente que tem usos em muitos pratos e receitas, incluindo [DECEA3]Jerky[-], [DECEA3]Queijo[-] e [DECEA3]Leite[-]. Para fabricá-lo, você precisa minerar [DECEA3]Halite[-] e cozinhá-lo com [DECEA3]Water[-] na [DECEA3]Survival Campfire[-]."
challengeCraftSaltShort,Minere halita e fabrique sal.
challengeCraftSticks,Colete 300 Gravetos
challengeCraftSticksDesc,[DECEA3]Gravetos[-] são um recurso de criação integral que você usará repetidamente.\n\nCrie alguns [DECEA3]Gravetos[-].
challengeCraftSticksShort,Crie alguns gravetos.
challengeCraftStoneAxe,"Crie um Machadinho de Pedra"
challengeCraftStoneHammer,Crie um Martelo de Pedra
challengeCraftStoneHammerDesc,"Fabrique um [DECEA3]Martelo de Pedra[-] para ajudá-lo a reparar e melhorar com materiais básicos.\n\nAcesse o Inventário e localize [DECEA3]Cabeça de Ferramenta: Martelo de Pedra[-] e um [DECEA3]Cabo Primitivo[-]. Depois de fabricado, localize [DECEA3]Martelo de Pedra[-] e fabrique-o."
challengeCraftStoneHammerShort,"Use os recursos primitivos para fabricar um Martelo de Pedra."
challengeCraftStonePickaxe,Crie uma Picareta de Pedra
challengeCraftStonePickaxeDesc,"Fabrique uma [DECEA3]Picareta de Pedra[-] para ajudá-lo a coletar minério e pedras.\n\nAcesse o Inventário e localize [DECEA3]Picareta de Pedra[-] para fabricá-la."
challengeCraftStonePickaxeShort,"Use os recursos primitivos para fabricar uma Picareta de Pedra."
challengeCraftStoveKit,Crie um Kit de Reparo de Fogão a Lenha
challengeCraftStoveKitDesc,"Crie um [DECEA3]Kit de Reparo de Fogão a Lenha[-] para consertar um [DECEA3]Fogão a Lenha[-] em um que funcione e que você possa usar para cozinhar."
challengeCraftStoveKitShort,Crie um kit de fogão a lenha e conserte um fogão a lenha.
challengeCraftToolheads,Crie Cabos e Cabeças de Ferramentas
challengeCraftToolheadsDesc,"Acesse o menu de fabricação e selecione 2 [DECEA3]Cabos Primitivos[-], 1 [-][DECEA3]Cabeça de Ferramenta: Machado de Pedra[-] e 1 [DECEA3]Cabeça de Ferramenta: Picareta de Pedra[-] e fabrique-os."
challengeCraftToolheadsShort,"Use os recursos básicos que você fabricou para fazer cabos e cabeças de ferramentas."
challengeCraftTrailMix,Fazer Mix de Trilhas
challengeCraftTrailMixDesc,"Faça [DECEA3]Mix de Trilhas[-] com [DECEA3]Sementes de Árvore[-], [DECEA3]Nozes[-] e [DECEA3]Frutas[-].\n\nAcesse a [DECEA3]Estante de Curtimento[-] e localize [DECEA3]Mix de Trilhas[-] para fazê-lo."
challengeCraftTrailMixShort,"Colete frutas, nozes e sementes de árvore para fazer mix de trilhas."
challengeCraftTrashBags,Crie Armazenamento de Sacos de Lixo
challengeCraftTrashBagsDesc,"Fabrique [DECEA3]Saco de Lixo (Armazenamento T0)[-] saqueando [DECEA3]Sacos de Lixo Sujos[-] de lixo. Abra o menu de fabricação e selecione [DECEA3]Saco de Lixo (Armazenamento T0)[-] para fabricá-lo."
challengeCraftTrashBagsShort,"Colete sacos de lixo vazios para fazer armazenamento de sacos de lixo."
challengeCraftWateringCan,"Crie um Regador"
challengeCraftWateringCanDesc,"Um [DECEA3]Regador[-] é necessário para cada estágio de crescimento de sua plantação. As plantas pararão de crescer a menos que sejam regadas. Elas não morrerão. Crie um [DECEA3]Regador Vazio[-] e então use-o e [DECEA3]Água[-] para criar um [DECEA3]Regador[-] para usar em suas plantações."
challengeCraftWateringCanShort,Crie um regador.
challengeEatCharredMeat,"Coma Carnes Queimadas"
challengeEatCharredMeatDesc,"Selecione um item de [DECEA3]Comida[-] ou [DECEA3]Bebida[-] no seu [DECEA3]Cinto de Ferramentas[-] e depois consuma-o com [action:local:Primary].\n\nConsumir [DECEA3]Comida[-] e [DECEA3]Bebidas[-] afeta seus níveis de [DECEA3]Comida[-] e [DECEA3]Água[-] e pode causar [DECEA3]Debuffs[-] como [DECEA3]Disenteria[-]. [DECEA3]Disenteria[-] pode ser reduzida com [DECEA3]Perks[-] como [DECEA3]Estômago de Ferro[-] ou tratada usando itens como [DECEA3]Chá de Goldenrod[-]."
challengeEatCharredMeatShort,"Coma algumas Carnes Queimadas"
challengeFarmingCabbage,"Cultivando Repolhos"
challengeFarmingCabbageDesc,"[DECEA3]Repolhos[-] são usados em algumas receitas de [DECEA3]Comida[-] na [DECEA3]Fogueira[-].\n\nColha alguns [DECEA3]Repolhos[-]."
challengeFarmingCabbageShort,"Colha alguns repolhos."
challengeFarmingCarrot,Fazenda de Cenouras
challengeFarmingCarrotDesc,"[DECEA3]Cenouras[-] são usadas em algumas receitas de [DECEA3]Comida[-] na [DECEA3]Fogueira[-].\n\nColha algumas [DECEA3]Cenouras[-]."
challengeFarmingCarrotShort,Colha algumas Cenouras.
challengeFarmingLettuce,"Cultivando Alfaces"
challengeFarmingLettuceDesc,"[DECEA3]Alfaces[-] são usadas em algumas receitas de [DECEA3]Comida[-] na [DECEA3]Fogueira[-].\n\nColha algumas [DECEA3]Alfaces[-]."
challengeFarmingLettuceShort,"Colha algumas alfaces."
challengeFarmingOnion,Cultivando Cebolas
challengeFarmingOnionDesc,"[DECEA3]Cebolas[-] são usadas em algumas receitas de [DECEA3]Comida[-] na [DECEA3]Fogueira[-].\n\nColha algumas [DECEA3]Cebolas[-]."
challengeFarmingOnionShort,Colha algumas cebolas.
challengeFarmingTomato,"Cultivando Tomates"
challengeFarmingTomatoDesc,"[DECEA3]Tomates[-] são usados em algumas receitas de [DECEA3]Comida[-] na [DECEA3]Fogueira[-].\n\nColha alguns [DECEA3]Tomates[-]."
challengeFarmingTomatoShort,Colha alguns tomates.
challengeFarmingWheat,Fazenda de Trigo
challengeFarmingWheatDesc,"[DECEA3]Trigo[-] é usado em algumas receitas de [DECEA3]Comida[-] na [DECEA3]Fogueira[-].\n\nColha algum [DECEA3]Trigo[-]."
challengeFarmingWheatShort,Colha algum Trigo.
challengeFeatheryFinds,"Achados Penosos"
challengeFeatheryFindsDesc,"Em um mundo onde cada recurso conta, até as penas têm seu uso. Recolha 300 penas de suas caçadas ou coleta."
challengeFeatheryFindsShort,"Recolha 300 Penas"
challengeFertilizeCrops,"Fertilize Suas Plantações"
challengeFertilizeCropsDesc,"Use seu [DECEA3]Saco de Fertilizante[-] em [DECEA3]Semente de Milho (Precisa de Fertilizante)[-] para transformá-la em [DECEA3]Semente de Milho (Precisa de Água)[-] e iniciar o processo de crescimento."
challengeFertilizeCropsShort,Use um saco de fertilizante para fertilizar suas plantações.
challengeFishing,"Pesque um Peixe"
challengeFishing1,"Coletar conteúdo de peixe"
challengeFishing1Desc,"Abra o [DECEA3]Pescado[-] para coletar o conteúdo. \n\nAlguns conteúdos como [DECEA3]Peixe[-] podem ser abertos para [DECEA3]Escamas de Peixe[-] ou [DECEA3]Ovos de Peixe[-] ou você pode usar o próprio [DECEA3]Peixe[-] para cozinhar."
challengeFishing1Short,Abra o peixe e colete os ingredientes.
challengeFishing2,"Cozinhe Pratos de Peixe"
challengeFishing2Desc,"Use conteúdos como [DECEA3]Escamas de Peixe[-] ou [DECEA3]Ovos de Peixe[-] para cozinhar pratos deliciosos de frutos do mar."
challengeFishing2Short,Cozinhe os alimentos mencionados do peixe.
challengeFishingDesc,"Uma das melhores maneiras de encontrar comida é pescando. Você pode pescar em qualquer lago. Para pescar, crie uma [DECEA3]Vara de Pesca (Sem Isca)[-] e então usando-a crie uma [DECEA3]Vara de Pesca (Com Isca)[-]. \n\nVá a qualquer corpo de água e fique dentro dele. Quando você vir o respingo, mova o mouse para a esquerda e para a direita na direção do peixe. Uma vez capturado, abra o [DECEA3]Pescado[-] para coletar o conteúdo. \n\nAlguns conteúdos como [DECEA3]Peixe[-] podem ser abertos para [DECEA3]Escamas de Peixe[-] ou [DECEA3]Ovos de Peixe[-] ou você pode usar o próprio [DECEA3]Peixe[-] para cozinhar."
challengeFishingShort,Crie uma vara de pesca e pesque.
challengeGamblingAddict,"Vício em Jogos de Azar"
challengeGamblingAddictDesc,"O jogo é um vício sério e não deve ser levado de ânimo leve. Mas todo mundo está morto e quem está lá para te dar uma palestra de qualquer maneira!."
challengeGamblingAddictShort,"Coloque 3 Máquinas Caça-Níqueis"
challengeGasPumps,Upgrade de Bombas de Gasolina
challengeGasPumpsDesc,"Atualize [DECEA3]Bomba de Gasolina (Vazia)[-] usando [DECEA3]Lata de Gasolina (Vazia)[-] para consertá-las para [DECEA3]Bomba de Gasolina (Enchendo)[-]. Uma vez que elas estejam enchendo, esperar algum tempo as mudará para [DECEA3]Bomba de Gasolina (Cheia)[-] e então você pode saqueá-las por [DECEA3]Gasolina[-]. O processo pode ser repetido."
challengeGasPumpsShort,Atualize bombas de gasolina com latas de gasolina.
challengeGathererBrassHinge,"Recolha 100 Dobradiças de Latão"
challengeGathererBrassHingeDesc,[DECEA3]dobradiças de Latão[-] podem ser recolhidas com um [DECEA3]Machado[-] ou uma [DECEA3]Picareta[-] ao desmontar [DECEA3]Portas[-].\n\nRecolha algumas [DECEA3]Dobradiças de Latão[-].
challengeGathererBrassHingeShort,Colete algumas dobradiças de latão.
challengeGathererElectricalWire,"Recolha 100 Fios Elétricos"
challengeGathererElectricalWireDesc,"[DECEA3]Fios Elétricos[-] podem ser recolhidos com uma [DECEA3]Chave Inglesa[-] ao desmontar [DECEA3]Carros[-] e [DECEA3]Painéis Elétricos[-].\n\nRecolha alguns [DECEA3]Fios Elétricos[-]."
challengeGathererElectricalWireShort,"Recolha alguns fios elétricos."
